StockCode,PriceFactor,SimulatedPrice,SimulatedQuantity,SimulatedRevenue
23328,0.8,2.998819672131148,17,50.97993442622951
22794,0.8,6.360000000000001,8,50.88000000000001
85019B,0.8,1.1043478260869566,45,49.69565217391305
22781,0.8,6.120000000000001,8,48.96000000000001
21430,0.8,3.0,16,48.0
23382,0.8,3.0,16,48.0
23402,0.8,3.0,16,48.0
23118,0.8,6.0,8,48.0
23112,0.8,5.99606936416185,8,47.9685549132948
23082,0.8,2.996639269406393,16,47.946228310502285
23172,0.8,1.3316954314720812,36,47.94103553299493
22180,0.8,7.96,6,47.76
22796,0.8,7.96,6,47.76
23407,0.8,7.96,6,47.76
22120,0.8,7.96,6,47.76
22171,0.8,6.800000000000001,7,47.60000000000001
23209,0.8,1.321903966597077,36,47.58854279749478
23534,0.8,4.75728813559322,10,47.5728813559322
22625,0.8,6.793316953316953,7,47.55321867321867
23526,0.8,4.754,10,47.540000000000006
23249,0.8,1.32,36,47.52
21622,0.8,3.96,12,47.52
23029,0.8,1.32,36,47.52
21246,0.8,3.96,12,47.52
23530,0.8,3.949152542372882,12,47.38983050847458
23482,0.8,1.3154285714285714,36,47.35542857142857
22106,0.8,5.24,9,47.16
20665,0.8,2.3556164383561646,20,47.112328767123294
72802C,0.8,3.331707317073171,14,46.6439024390244
84949,0.8,1.32,35,46.2
23542,0.8,6.6000000000000005,7,46.2
23031,0.8,1.32,35,46.2
23019,0.8,6.6000000000000005,7,46.2
79321,0.8,4.610329113924051,10,46.10329113924051
22444,0.8,1.0,46,46.0
23299,0.8,3.0560000000000005,15,45.84000000000001
84858C,1.2,5.73,8,45.84
22969,0.8,1.1653991769547325,39,45.45056790123456
22461,0.8,6.484444444444446,7,45.39111111111112
22786,0.8,4.538823529411765,10,45.38823529411765
22061,0.8200000000000001,7.56004347826087,6,45.36026086956522
23252,0.8,3.0,15,45.0
22087,0.8,2.3600000000000003,19,44.84
84795B,0.8,6.36,7,44.52
21527,0.8,6.36,7,44.52
84876D,0.8,1.9230769230769231,23,44.23076923076923
72807B,0.8,3.4000000000000004,13,44.2
84527,0.8,1.5200000000000002,29,44.080000000000005
20818,0.8,2.0,22,44.0
23479,0.8,6.280000000000001,7,43.96000000000001
23489,0.8,2.3120000000000003,19,43.928
23561,0.8,2.3120000000000003,19,43.928
22170,0.8,5.4788743718592965,8,43.83099497487437
22441,0.8,1.6788235294117648,26,43.64941176470589
22198,0.8,1.32,33,43.56
23206,0.8,1.319808612440191,33,43.55368421052631
22165,0.8,8.706666666666667,5,43.53333333333333
22854,0.8,3.956056338028169,11,43.51661971830986
47566,0.8,3.954812386156649,11,43.502936247723134
20932,1.2,3.618,12,43.416
47021G,0.8,0.5085714285714287,85,43.22857142857144
21906,0.8,5.4,8,43.2
21351,0.8,5.4,8,43.2
85087,1.2,3.5982857142857143,12,43.17942857142857
22795,0.8,5.389635627530365,8,43.11708502024292
84819,0.8,1.7937049180327873,24,43.048918032786894
21399,0.8,0.4422857142857143,97,42.90171428571429
84997A,0.8,3.2943517587939706,13,42.82657286432162
47570B,0.8,8.520000000000001,5,42.60000000000001
22090,0.8,2.3647831578947374,18,42.56609684210528
82001S,0.8,3.273969230769231,13,42.561600000000006
21745,0.8,3.0384338624338625,14,42.53807407407408
23598,0.8,2.3600000000000003,18,42.48
22863,0.8,2.3600000000000003,18,42.48
22088,0.8,2.3578231292517007,18,42.44081632653061
23681,0.8,1.32,32,42.24
21479,0.8,3.2363636363636368,13,42.07272727272728
22866,0.8,1.6800000000000002,25,42.00000000000001
23516,0.8,3.0,14,42.0
21181,0.8,1.679325463743676,25,41.9831365935919
21319,0.8,0.9534545454545452,44,41.952
85066,0.8200000000000001,10.455,4,41.82
84796B,0.8200000000000001,10.455,4,41.82
22526,0.8200000000000001,10.455,4,41.82
84968A,0.8200000000000001,10.455,4,41.82
72741,0.8,1.16,36,41.76
23409,0.8,2.981128205128205,14,41.73579487179488
23142,0.8,8.32,5,41.6
23085,0.8,8.32,5,41.6
23022,0.8,1.664,25,41.6
23314,0.8200000000000001,10.25,4,41.0
23020,0.8200000000000001,10.25,4,41.0
35957,0.8,0.2746666666666666,149,40.92533333333333
23165,0.8,1.3169377990430622,31,40.82507177033493
84968F,0.8,10.2,4,40.8
21258,0.8,10.2,4,40.8
90200D,0.8,3.4000000000000004,12,40.8
84968E,0.8,10.2,4,40.8
21361,0.8,10.2,4,40.8
22635,0.8200000000000001,8.159,5,40.795
22607,0.8200000000000001,8.159,5,40.795
22768,0.8200000000000001,8.159,5,40.795
21648,0.8,0.9949333333333334,41,40.79226666666667
21481,0.8,2.709953488372093,15,40.6493023255814
22442,0.8,5.061971830985915,8,40.49577464788732
22326,0.8,2.3728846880907377,17,40.33903969754254
23439,0.8,1.6800000000000002,24,40.32000000000001
22957,0.8,2.3600000000000003,17,40.120000000000005
22084,0.8,2.3600000000000003,17,40.120000000000005
21249,0.8,2.3600000000000003,17,40.120000000000005
21613,0.8,2.3600000000000003,17,40.120000000000005
47351B,0.8,2.3600000000000003,17,40.120000000000005
23077,0.8,1.0,40,40.0
22799,0.8200000000000001,6.666600000000001,6,39.9996
22742,0.8,2.104727272727273,19,39.98981818181818
23104,0.8,9.958,4,39.832
22776,0.8,7.96,5,39.8
22618,0.8,7.96,5,39.8
22829,0.8,7.96,5,39.8
72760B,0.8,7.96,5,39.8
23414,0.8,7.96,5,39.8
22968,0.8,7.96,5,39.8
22634,0.8,7.96,5,39.8
22767,0.8,7.953555555555555,5,39.76777777777777
22763,0.8,7.947252747252746,5,39.73626373626373
22568,0.8,3.055402666666667,13,39.72023466666667
22555,0.8,1.3230091743119266,30,39.6902752293578
22501,0.8,7.935398230088495,5,39.67699115044248
84029E,0.8,3.3061333333333334,12,39.6736
22553,0.8,1.32,30,39.6
22611,0.8,3.96,10,39.6
22628,0.8,3.96,10,39.6
23298,0.8,3.96,10,39.6
22649,0.8,3.956500000000001,10,39.565000000000005
22243,0.8,1.3183838383838382,30,39.55151515151515
22801,0.8,3.037906040268457,13,39.49277852348993
21813,0.8,3.9444444444444446,10,39.44444444444444
23189,0.8,2.312,17,39.304
23024,0.8,2.3120000000000003,17,39.304
47590B,0.8,4.36,9,39.24
84813,0.8,6.53,6,39.18
23428,0.8,6.5200000000000005,6,39.120000000000005
47367B,0.8,3.0,13,39.0
23520,0.8,3.0,13,39.0
22101,0.8,1.6800000000000002,23,38.64
21755,0.8,4.826363302752294,8,38.61090642201835
20685,0.8,6.4256074766355145,6,38.55364485981309
22668,0.8,2.409124324324325,16,38.54598918918919
23159,0.8,1.6731111111111112,23,38.48155555555556
23154,0.8,1.6718846153846156,23,38.45334615384616
78124,0.8,1.0666666666666669,36,38.4
23543,0.8,6.392195121951221,6,38.35317073170732
22083,0.8,2.394953846153846,16,38.31926153846154
21922,0.8,6.36,6,38.16
21197,0.8,1.2305454545454546,31,38.14690909090909
22840,0.8,6.35144347826087,6,38.10866086956522
22841,0.8,6.345118279569893,6,38.07070967741936
22179,0.8,5.43488,7,38.04416
15058C,0.8200000000000001,5.425666666666667,7,37.979666666666674
21629,0.8,6.328,6,37.968
22722,0.8,3.1600000000000006,12,37.92000000000001
85123A,0.8,2.369168539325843,16,37.906696629213485
23170,0.8,1.3499789473684212,28,37.7994105263158
21643,0.8,0.9945714285714288,38,37.79371428571429
22089,0.8,2.3600000000000003,16,37.760000000000005
22669,0.8,2.3600000000000003,16,37.760000000000005
22176,0.8,2.3600000000000003,16,37.760000000000005
21609,0.8,2.3600000000000003,16,37.760000000000005
20802,0.8,1.176,32,37.632
85019A,0.8,1.4444444444444446,26,37.55555555555556
22451,0.8,2.68,14,37.52
23360,0.8,1.56,24,37.44
20975,0.8,0.5197385620915033,72,37.42117647058824
23037,0.8,1.384,27,37.368
72807C,0.8,3.3964444444444446,11,37.360888888888894
72807A,0.8,3.394133333333333,11,37.33546666666667
22060,0.8,4.12,9,37.08
23562,0.8,2.3120000000000003,16,36.992
23484,0.8,2.3120000000000003,16,36.992
23518,0.8,2.3120000000000003,16,36.992
21187,0.8,1.32,28,36.96
22103,0.8,1.32,28,36.96
22128,0.8,0.9975873015873016,37,36.91073015873016
23229,0.8,3.06119587628866,12,36.73435051546392
84917,0.8,2.4461538461538463,15,36.69230769230769
23242,0.8,1.664,22,36.608
23582,0.8,1.662857142857143,22,36.58285714285714
23162,0.8,3.0460176991150445,12,36.552212389380536
71053,0.8,3.0425751072961376,12,36.51090128755365
22943,0.8,4.029214814814815,9,36.262933333333336
21111,0.8,1.723404255319149,21,36.19148936170213
22749,0.8,3.015259640102828,12,36.183115681233936
22336,0.8,0.3540392156862745,102,36.112
23412,0.8,6.0,6,36.0
37495,0.8,3.0,12,36.0
22848,1.2,12.0,3,36.0
23395,0.8,2.997909090909091,12,35.974909090909094
22622,0.8,8.982485207100593,4,35.92994082840237
23164,0.8,3.988216216216217,9,35.89394594594595
22699,0.8,2.389258493353028,15,35.838877400295424
22112,0.8,3.966177391304348,9,35.69559652173913
21192,0.8,1.32,27,35.64
23569,0.8,3.96,9,35.64
23113,0.8,3.96,9,35.64
22456,0.8,3.96,9,35.64
21651,0.8,1.32,27,35.64
22111,0.8,3.959034482758621,9,35.63131034482759
23355,0.8,3.958957654723127,9,35.630618892508146
23243,0.8,3.9526153846153846,9,35.57353846153846
20902,0.8,5.08,7,35.56
22719,0.8,0.9585454545454546,37,35.46618181818182
22328,0.8,2.36387648456057,15,35.45814726840855
21314,0.8,1.6884600638977638,21,35.45766134185304
21563,0.8,2.2146141732283464,16,35.43382677165354
84880,0.8,5.9046153846153855,6,35.42769230769231
15044B,0.8,2.3600000000000003,15,35.400000000000006
22175,0.8,2.3600000000000003,15,35.400000000000006
21743,0.8,2.3600000000000003,15,35.400000000000006
21452,0.8,2.3600000000000003,15,35.400000000000006
21708,0.8,3.925,9,35.325
22438,0.8,1.218082191780822,29,35.324383561643835
85125,0.8,3.9226666666666663,9,35.304
21713,0.8,1.6800000000000002,21,35.28
21749,0.8,1.677872340425532,21,35.23531914893617
18098C,0.8,2.342702702702703,15,35.14054054054055
23108,0.8,5.016897959183674,7,35.11828571428572
22230,0.8,0.4387692307692308,80,35.10153846153847
90191,0.8200000000000001,7.011000000000001,5,35.05500000000001
23109,0.8,2.332869565217391,15,34.993043478260866
20931,0.8,2.499428571428572,14,34.992000000000004
23581,0.8,1.664,21,34.944
23241,0.8,1.664,21,34.944
71038,0.8,4.36,8,34.88
23033,0.8,1.1571929824561404,30,34.71578947368421
23560,0.8,2.3120000000000003,15,34.68000000000001
23455,0.8,2.3120000000000003,15,34.68000000000001
79337,0.8,0.558,62,34.596000000000004
22752,0.8200000000000001,6.905571428571428,5,34.527857142857144
90057,1.2,1.5,23,34.5
23078,1.2,1.5,23,34.5
22384,0.8,1.3265334796926451,26,34.48987047200878
22383,0.8,1.3258238747553817,26,34.471420743639925
22469,0.8,1.32352466367713,26,34.41164125560538
22329,0.8,1.32,26,34.32
21207,0.8,1.32,26,34.32
23208,0.8,1.3194557823129252,26,34.305850340136054
20727,0.8,1.3193893129770993,26,34.30412213740458
23171,0.8,1.3624406779661016,25,34.06101694915254
22779,0.8,3.4000000000000004,10,34.0
21428,0.8,3.4000000000000004,10,34.0
22780,0.8,3.4000000000000004,10,34.0
84820,0.8,3.0903225806451613,11,33.99354838709677
22299,1.2,1.2133333333333332,28,33.97333333333333
23131,0.8,3.389,10,33.89
84804A,0.8,2.113142857142857,16,33.81028571428572
21242,0.8,1.352,25,33.800000000000004
23175,0.8,2.596734693877551,13,33.757551020408165
84916,0.8,3.0650000000000004,11,33.715
23498,0.8,1.16,29,33.64
21426,0.8,1.6800000000000002,20,33.6
22910,0.8,2.3993079584775088,14,33.590311418685125
23173,0.8400000000000001,8.358,4,33.432
22788,0.8400000000000001,8.358,4,33.432
23083,0.8,3.032298136645963,11,33.35527950310559
22688,0.8200000000000001,6.6666,5,33.333
23494,0.8,4.760000000000001,7,33.32000000000001
22333,0.8,1.3315087719298244,25,33.28771929824561
23338,0.8,1.664,20,33.28
85016,0.8,1.4452173913043478,23,33.24
23283,0.8200000000000001,6.648000000000001,5,33.24
22727,0.8,3.021702770780857,11,33.238730478589424
82494L,0.8,2.3728770053475943,14,33.22027807486632
22502,0.8,4.743368421052632,7,33.20357894736843
22163,0.8,1.1063529411764708,30,33.19058823529412
23284,0.8200000000000001,6.634570469798659,5,33.172852348993295
72802B,0.8,3.3124705882352945,10,33.12470588235294
22554,0.8,1.3245555555555557,25,33.11388888888889
23469,0.8,3.308903225806452,10,33.08903225806452
85185B,0.8,2.3600000000000003,14,33.040000000000006
22934,0.8,2.3600000000000003,14,33.040000000000006
21424,0.8,2.3600000000000003,14,33.040000000000006
22085,0.8,2.3600000000000003,14,33.040000000000006
15044C,0.8,2.3600000000000003,14,33.040000000000006
22933,0.8,2.3600000000000003,14,33.040000000000006
21937,0.8,2.3600000000000003,14,33.040000000000006
22938,0.8,1.5717837837837836,21,33.007459459459454
84279P,0.8,3.0,11,33.0
84279B,0.8,3.0,11,33.0
22332,0.8,1.32,25,33.0
23490,0.8,3.0,11,33.0
23133,0.8,6.6000000000000005,5,33.0
23529,0.8,3.0,11,33.0
22859,0.8,1.32,25,33.0
23583,0.8,1.3194612794612794,25,32.986531986531986
22063,0.8,2.1973647058823533,15,32.9604705882353
21224,0.8,0.9981686746987952,33,32.93956626506024
48138,0.8200000000000001,6.586973684210526,5,32.93486842105263
48194,0.8200000000000001,6.577279301745636,5,32.88639650872818
21287,0.8,0.4110769230769231,80,32.886153846153846
48185,0.8200000000000001,6.575566844919787,5,32.877834224598935
21107,0.8,2.348363636363637,14,32.87709090909092
85099B,0.8,1.6435361344537818,20,32.870722689075635
48184,0.8200000000000001,6.572093525179857,5,32.86046762589928
21844,0.8,2.341333333333334,14,32.77866666666667
22468,0.8,5.455073684210526,6,32.73044210526316
85099F,0.8,1.6365139664804471,20,32.73027932960894
84978,0.8,0.9904733944954128,33,32.685622018348624
35965,0.8,1.125714285714286,29,32.64571428571429
21623,0.8200000000000001,8.159,4,32.636
22890,0.8200000000000001,8.159,4,32.636
37449,0.8200000000000001,8.159,4,32.636
22687,0.8,6.516923076923078,5,32.58461538461539
22843,0.8,5.42842718446602,6,32.570563106796115
84678,0.8,1.808888888888889,18,32.56
23315,0.8200000000000001,8.137914285714285,4,32.55165714285714
20711,0.8,1.6272857142857142,20,32.54571428571428
84029G,0.8,3.2514705882352946,10,32.51470588235294
23405,0.8200000000000001,4.047491228070176,8,32.37992982456141
22865,0.8,1.70190366088632,19,32.33616955684008
22867,0.8,1.698883720930233,19,32.278790697674424
21523,0.8,6.446112956810632,5,32.23056478405316
22690,0.8,6.437488789237668,5,32.18744394618834
23110,0.8,4.596937799043062,7,32.17856459330144
48187,0.8,6.434691075514874,5,32.17345537757437
21524,0.8,6.433846153846154,5,32.16923076923077
22366,0.8,6.428852459016394,5,32.14426229508197
22424,0.8400000000000001,10.71,3,32.13
85180A,0.8200000000000001,2.471094117647059,13,32.124223529411765
22692,0.8,6.423724137931036,5,32.118620689655174
22485,0.8400000000000001,10.69904347826087,3,32.09713043478261
23245,0.8,4.011020280811233,8,32.088162246489865
48188,0.8,6.408229665071771,5,32.041148325358854
21216,0.8,4.004708133971292,8,32.037665071770334
21198,0.8,1.10352,29,32.00208
21955,0.8,6.39609022556391,5,31.98045112781955
23313,0.8,3.99210996563574,8,31.93687972508592
20728,0.8,1.3305756929637529,24,31.933816631130064
84687,0.8,4.5600000000000005,7,31.92
23320,0.8,2.127029508196722,15,31.90544262295083
22412,0.8,1.678214285714286,19,31.88607142857143
85118,0.8,0.8608000000000001,37,31.84960000000001
23317,0.8,7.96,4,31.84
23460,0.8,7.96,4,31.84
23397,0.8,7.96,4,31.84
23471,0.8,7.96,4,31.84
22505,0.8,3.97883870967742,8,31.83070967741936
23207,0.8,1.3261710730948677,24,31.828105754276827
15058B,0.8,6.360000000000001,5,31.800000000000004
22825,0.8,6.360000000000001,5,31.800000000000004
20750,0.8,6.36,5,31.8
23316,0.8,7.943820224719101,4,31.775280898876403
17011F,0.8,0.9066666666666668,35,31.733333333333334
23411,0.8,3.96,8,31.680000000000003
21533,0.8,3.96,8,31.680000000000003
23424,0.8,3.96,8,31.680000000000003
22906,0.8,1.32,24,31.68
85114B,0.8,1.32,24,31.68
23552,0.8,1.664,19,31.616000000000003
85159A,0.8,1.58046511627907,20,31.6093023255814
23092,0.8,6.320000000000001,5,31.600000000000005
82484,0.8200000000000001,6.301553571428572,5,31.50776785714286
23111,0.8400000000000001,10.500000000000002,3,31.500000000000007
47566B,0.8,3.9310188679245286,8,31.44815094339623
23556,0.8400000000000001,10.474470588235295,3,31.42341176470589
23016,0.8,6.28,5,31.4
22487,0.8,7.830054644808742,4,31.320218579234968
20712,0.8,1.647489749430524,19,31.30230523917996
21260,0.8,2.6,12,31.200000000000003
22798,0.8,2.398437869822485,13,31.179692307692303
22697,0.8,2.3978785942492014,13,31.172421725239616
21931,0.8,1.6400715350223551,19,31.16135916542475
85031A,0.8,3.1142857142857143,10,31.142857142857142
21735,0.8200000000000001,10.374782608695654,3,31.12434782608696
22698,0.8,2.39010650887574,13,31.071384615384616
90210D,1.2,1.35,23,31.05
21936,0.8,2.386573099415205,13,31.02545029239766
85099C,0.8,1.6322527881040896,19,31.012802973977703
20704,0.8,3.8757894736842102,8,31.006315789473685
22086,0.8,2.37121975308642,13,30.82585679012346
85019C,0.8,2.2,14,30.800000000000004
23071,0.8200000000000001,10.25,3,30.75
22303,0.8,2.04964,15,30.744599999999995
21065,0.8400000000000001,3.842487804878049,8,30.73990243902439
20725,0.8,1.3360530679933664,23,30.729220563847427
22414,0.8,6.145762711864407,5,30.728813559322035
71279,0.8,2.3600000000000003,13,30.680000000000003
22327,0.8,2.3600000000000003,13,30.680000000000003
21288,0.8,2.3600000000000003,13,30.680000000000003
21250,0.8,2.3600000000000003,13,30.680000000000003
23554,0.8200000000000001,10.225557692307694,3,30.67667307692308
84766,1.06,3.833666666666667,8,30.66933333333333
21218,0.8,3.066245614035088,10,30.66245614035088
20726,0.8,1.3322924411400248,23,30.642726146220568
21208,0.8,0.4769454545454545,64,30.52450909090909
35004C,0.8,4.36,7,30.520000000000003
23155,0.8,0.6623551401869159,46,30.46833644859813
85114C,0.8,1.32,23,30.360000000000003
85114A,0.8,1.32,23,30.360000000000003
22858,0.8,1.3199999999999998,23,30.36
23325,0.8,1.313846153846154,23,30.21846153846154
22729,0.8,3.017987878787879,10,30.179878787878792
84800S,0.8,0.9696000000000002,31,30.057600000000008
23427,0.8,10.0,3,30.0
35599B,0.8,2.3074285714285714,13,29.99657142857143
23418,0.8,1.664,18,29.952
23470,0.8,4.990575342465753,6,29.94345205479452
23555,0.8,9.974693877551022,3,29.924081632653067
23318,0.8,1.9886868686868688,15,29.830303030303032
21929,0.8,1.6559242424242429,18,29.80663636363637
37447,0.8,1.192,25,29.8
22071,0.8,2.979830985915493,10,29.79830985915493
22629,0.8,1.5662266009852217,19,29.75830541871921
21243,0.8,1.352,22,29.744000000000003
21244,0.8,1.352,22,29.744000000000003
21928,0.8,1.6508286334056397,18,29.714915401301518
22385,0.8,1.6471111111111114,18,29.648000000000007
21792,0.8,3.703030303030303,8,29.624242424242425
20713,0.8,1.6452093023255818,18,29.613767441860475
22119,0.8,4.933669902912622,6,29.60201941747573
22386,0.8,1.6395488308115542,18,29.511878954607976
85062,0.8,1.340093023255814,22,29.482046511627907
21930,0.8,1.635177829099307,18,29.433200923787528
21210,0.8,1.1770434782608694,25,29.426086956521736
23039,0.8,1.5485714285714287,19,29.422857142857147
15056N,0.8200000000000001,4.897535416666667,6,29.3852125
35651,0.8,1.468235294117647,20,29.364705882352943
23192,0.8,1.3329049180327868,22,29.32390819672131
22926,0.8200000000000001,4.879,6,29.274
15036,0.8,0.6505248226950355,45,29.2736170212766
22556,0.8,1.3302901960784317,22,29.26638431372549
22662,0.8,1.330105263157895,22,29.26231578947369
23356,0.8200000000000001,4.877024096385543,6,29.26214457831325
22382,0.8,1.328173017507724,22,29.219806385169928
22113,0.8,3.2427717842323656,9,29.18494605809129
23433,0.8,0.6629268292682928,44,29.168780487804884
22560,0.8,1.038591362126246,28,29.080558139534887
21112,0.8200000000000001,2.23601052631579,13,29.068136842105268
20854,0.8,1.32,22,29.040000000000003
22892,0.8,1.0,29,29.0
23146,0.8,2.63049765258216,11,28.93547417840376
22946,1.2,9.6,3,28.8
15044D,0.8,2.3939104477611943,12,28.72692537313433
22302,0.8,2.0516848484848484,14,28.72358787878788
23247,0.8,2.3926177606177608,12,28.71141312741313
22499,0.8,4.781000000000001,6,28.686000000000003
71101E,0.8,0.6664347826086957,43,28.65669565217392
37343,0.8,1.194,24,28.656
23012,0.8,3.180915662650603,9,28.628240963855426
84683,0.8,0.7942857142857144,36,28.59428571428572
21201,0.8,2.04,14,28.56
22301,0.8,2.04,14,28.56
21587,0.8,2.04,14,28.56
22747,0.8,1.6800000000000002,17,28.56
22927,0.8,4.760000000000001,6,28.56
23311,0.8,2.0386516853932584,14,28.541123595505617
22486,1.14,9.509228571428572,3,28.52768571428572
22791,0.8,1.0186153846153845,28,28.521230769230765
22766,0.8,2.370142857142857,12,28.441714285714284
22778,0.8,3.16,9,28.44
23343,0.8,1.6716449704142011,17,28.417964497041417
85232D,0.8200000000000001,4.059000000000001,7,28.413000000000007
21658,0.8,3.154713043478261,9,28.39241739130435
23344,0.8,1.669004255319149,17,28.373072340425534
37450,0.8,2.3600000000000003,12,28.320000000000004
22667,0.8,2.3600000000000003,12,28.320000000000004
22137,0.8,2.3600000000000003,12,28.320000000000004
22961,0.8,1.1797681874229349,24,28.314436498150435
21199,0.8,1.131574468085106,25,28.289361702127653
22967,0.8,2.3573553719008267,12,28.28826446280992
23419,0.8,1.664,17,28.288000000000004
23335,0.8,1.664,17,28.288000000000004
84817,0.8,1.1782222222222225,24,28.27733333333333
22895,0.8,2.5646206896551726,11,28.2108275862069
22331,0.8,1.3401846153846155,21,28.143876923076927
23132,0.8,4.684535433070866,6,28.107212598425196
22835,0.8200000000000001,4.013882251082252,7,28.09717575757576
22109,0.8,3.121639344262295,9,28.094754098360657
22148,0.8,1.56,18,28.08
